Date,Open,High,Low,Close,Volume,Turnover
2018/10/24,77.8,77.95,76.7,77.4,13003,1004569
2018/10/25,75.5,76.2,75.3,75.5,28936,2190855
2018/10/26,76.25,76.45,74.5,75.4,17784,1338505
2018/10/29,75.85,76.1,75.35,75.75,9883,747884
2018/10/30,75.8,76.25,75.5,75.95,6119,464490
2018/10/31,76.6,77.55,76.6,77.55,9898,764367
2018/11/1,77.85,78.45,77.55,78.4,6807,532547
2018/11/2,78.4,78.8,78,78.65,6722,527356
2018/11/5,78.1,78.25,77.6,78.25,4658,363054
2018/11/6,78.45,78.5,77.75,78,6206,483978
2018/11/7,78.2,78.55,78.05,78.4,6195,485644
2018/11/8,79.15,79.4,78.5,78.85,10310,813485
2018/11/9,78.5,78.5,77.65,77.8,36848,2867181
2018/11/12,77.75,78.3,77.55,78,6133,478406
2018/11/13,76.15,77.25,75.7,77.1,10712,819375
2018/11/14,77.25,77.4,77,77.35,6293,486229
2018/11/15,77.5,77.65,76.75,77.6,5694,440513
2018/11/16,77.95,77.95,76.85,76.95,8884,685299
2018/11/19,77.05,77.15,76.6,76.7,7058,541994
2018/11/20,76.4,76.5,75.75,76,8625,656618
2018/11/21,75.3,76.05,74.85,76,15125,1143350
2018/11/22,76.1,76.25,75.6,75.6,5935,450632
2018/11/23,75.7,75.85,75.05,75.35,4041,304440
2018/11/26,75.9,76.95,75.75,76.15,6330,483137
2018/11/27,75.95,76.05,75.2,76.05,7626,576523
2018/11/28,76.15,76.95,75.75,76.9,7550,577452
2018/11/29,77.7,77.95,77.05,77.05,8882,687927
2018/11/30,77.2,77.35,76.75,76.75,4210,324712
2018/12/3,77.85,79,77.8,78.8,13851,1088593
2018/12/4,78.5,78.5,78.1,78.25,4118,322427
2018/12/5,77.1,77.2,76.65,76.65,9636,740545
2018/12/6,75.85,75.85,74.85,75.1,20347,1529965
2018/12/7,75.6,75.75,75.3,75.45,6781,512289
2018/12/10,74.5,74.9,74.45,74.45,13013,970568
2018/12/11,74.5,75.1,74.45,75.05,5316,397658
2018/12/12,75.65,76.25,75.4,76.2,8678,658100
2018/12/13,76.2,76.5,75.95,76.3,6254,476968
2018/12/14,75.8,75.8,74.95,75.35,8781,660321
2018/12/17,75.35,76.05,75.15,75.95,5652,428269
2018/12/18,75.5,75.55,75.05,75.3,7669,577586
2018/12/19,75.5,75.95,75.35,75.9,4497,340690
2018/12/20,75,75.55,75,75.05,9562,718960
2018/12/21,74.95,75.25,74.45,75.2,8481,634702
2018/12/22,74.85,74.85,74.7,74.85,3003,224452
2018/12/24,74.85,75,74.55,74.7,5952,444475
2018/12/25,74.15,74.15,73.3,73.75,12071,888095
2018/12/26,74,74.3,73.5,73.55,8920,658917
2018/12/27,74.8,75.15,74.5,75.05,9615,719359
2018/12/28,75.1,75.5,74.85,75.5,4630,348222
2019/1/2,75.85,75.9,73.95,74.05,8532,636107
2019/1/3,73.8,74,73.25,73.35,13347,981182
2019/1/4,72.8,72.8,72,72.2,21292,1540085
2019/1/7,73.55,74.05,73.25,73.95,14606,1077319
2019/1/8,74.15,74.15,73.55,73.65,11007,811365
2019/1/9,73.95,75.15,73.95,75,11431,855269
2019/1/10,74.8,74.9,74.5,74.8,2823,210938
2019/1/11,75.3,75.75,75.15,75.5,10363,782201
2019/1/14,75.45,75.45,74.75,75,5298,397505
2019/1/15,75.05,75.8,75.05,75.65,11836,894287
2019/1/16,75.65,75.7,75.35,75.55,15343,1159613
2019/1/17,75.6,75.9,75.15,75.55,10021,756877
2019/1/18,75.75,76.1,75.4,75.95,8293,629379
2019/1/21,76.35,76.7,76.25,76.5,10255,784680
2019/1/22,74.4,74.4,73.8,74.05,8839,653814
2019/1/23,74,74,73.65,73.7,6407,472728
2019/1/24,73.95,74.15,73.75,74.05,3501,258833
2019/1/25,74.6,75.1,74.55,75,7321,548116
2019/1/28,75.15,75.45,75.05,75.15,3825,287814
2019/1/29,74.5,74.55,74.2,74.5,4420,328663
2019/1/30,74.5,74.65,74.2,74.35,5255,390864
2019/2/11,75.35,75.65,74.85,75.15,6615,497845
2019/2/12,75.35,75.75,75.35,75.65,6164,465817
2019/2/13,75.95,75.95,75.4,75.5,4158,314194
2019/2/14,75.5,75.75,75.25,75.25,3642,274888
2019/2/15,75.3,75.6,74.9,75.05,3516,264410
2019/2/18,75.5,75.9,75.5,75.65,6596,499575
2019/2/19,75.7,75.7,75.5,75.5,2862,216304
2019/2/20,75.9,76.5,75.9,76.35,34308,2619962
2019/2/21,76.4,77.1,76.4,77.1,18665,1433791
2019/2/22,76.95,76.95,76.5,76.95,9881,758887
2019/2/25,77.35,77.75,77.3,77.5,19365,1501862
2019/2/26,77.65,77.8,77.3,77.7,15903,1234157
2019/2/27,77.7,77.7,77.35,77.65,12907,1000792
2019/3/4,77.55,77.55,76.7,76.95,8470,652787
2019/3/5,76.6,76.9,76.45,76.75,9400,720525
2019/3/6,76.85,77.05,76.75,76.95,19580,1505451
2019/3/7,76.9,77.05,76.6,76.65,18240,1399918
2019/3/8,76.2,76.35,75.8,76,9975,758524
2019/3/11,75.85,76.15,75.7,76.15,4642,352681
2019/3/12,76.85,77.45,76.8,77.25,13857,1070170
2019/3/13,77.05,77.2,76.8,77.1,10149,781685
2019/3/14,77.3,77.4,76.95,77.05,5209,402156
2019/3/15,77.35,77.7,77.15,77.6,11484,890276
2019/3/18,77.75,78.1,77.65,78.1,12219,952368
2019/3/19,78.1,78.4,77.85,78.4,8604,672547
2019/3/20,78.35,78.55,78.2,78.5,11856,929903
2019/3/21,78.8,79.15,78.65,79.15,11341,894798
2019/3/22,79.5,79.7,79.05,79.35,6930,550254
2019/3/25,78.1,78.35,78,78.15,7021,548329
2019/3/26,78.5,78.7,78.4,78.65,2700,212178
2019/3/27,78.45,78.7,78.2,78.5,2556,200669
2019/3/28,78.3,78.6,78.15,78.5,3415,267953
2019/3/29,78.7,79.15,78.25,79.15,5680,448319
2019/4/1,80,80.4,79.6,79.85,11053,886568
2019/4/2,80.1,80.45,80.1,80.15,5605,449896
2019/4/3,80.4,80.45,79.95,80.15,6867,550703
2019/4/8,80.8,81,80.7,80.9,7991,646214
2019/4/9,80.95,81.4,80.85,81.4,15272,1239719
2019/4/10,81.1,81.55,81.1,81.5,10863,883369
2019/4/11,81.35,81.55,80.9,81.15,8272,671920
2019/4/12,81.15,81.3,81,81.1,7498,608347
2019/4/15,81.65,82,81.55,81.85,7636,624772
2019/4/16,81.85,82.15,81.8,82.1,7768,637027
2019/4/17,82.3,82.9,82.3,82.75,23105,1911821
2019/4/18,82.9,83.35,82.45,82.7,20690,1716538
2019/4/19,83.25,83.5,82.7,82.8,12516,1038666
2019/4/22,83,83.1,82.65,82.7,2874,238233
2019/4/23,82.7,83.2,82.55,83.05,6012,498598
2019/4/24,83.4,83.55,82.9,83.2,3109,258856
2019/4/25,83.1,83.45,83,83.4,3529,293891
2019/4/26,82.8,82.8,82.2,82.45,3815,314521
2019/4/29,82.6,82.95,82.5,82.8,3162,261464
2019/4/30,82.8,82.9,82.4,82.8,3248,268471
2019/5/2,82.95,83.45,82.9,83,6156,511743
2019/5/3,83.1,83.8,83.1,83.75,30285,2528094
2019/5/6,82.6,82.6,82.05,82.3,7407,609528
2019/5/7,82.65,83.3,82.65,83.15,14011,1163500
2019/5/8,82.4,82.85,82.25,82.55,13573,1120446
2019/5/9,82.15,82.2,81.25,81.55,6924,565348
2019/5/10,81.55,82.15,80.9,81.5,11794,961017
2019/5/13,81.1,81.1,80.1,80.15,18591,1496425
2019/5/14,79.6,80.05,78.9,79.65,20280,1613492
2019/5/15,79.65,80,79.45,79.75,17262,1376617
2019/5/16,79.5,79.6,79,79.05,17100,1355089
2019/5/17,79.5,79.55,78.25,78.25,23574,1854551
